Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000160917,CPSF4,0.055011744732313135,0.6923678715372388,0.022241732258223495,0.03397019141529938,-0.6923678715372388,0.022241732258223436
ENSG00000241468,ATP5MF,1.4929279559514397,0.5574441358055011,0.04000324023921146,1.0144094026319816,-0.5574441358055011,0.040003240239211445
ENSG00000198556,ZNF789,0.0264376831480534,0.049626840820285345,0.9949797699864463,0.025516779726699537,-0.049626840820285345,0.9949797699864454
ENSG00000160908,ZNF394,0.028574061584259736,-0.2361404276792891,0.5763219000287223,0.03365710209349939,0.2361404276792891,0.5763219000287223
ENSG00000196652,ZKSCAN5,0.012284176008186428,-0.198081604195945,0.6996645744426333,0.014089019480999745,0.198081604195945,0.6996645744426333
ENSG00000221909,FAM200A,0.016423409228336204,0.02431081714050265,1.0,0.01612410007269971,-0.02431081714050265,1.0
ENSG00000197343,ZNF655,0.10334730685148147,-0.20124888327462775,0.5946746277105198,0.11881739762309784,0.20124888327462775,0.5946746277105198
ENSG00000244219,TMEM225B,0.0002670473045257919,-3.036800697162885,0.0002129651159479484,0.0031308932179999432,3.036800697162885,0.0002129651159479484
ENSG00000197037,ZSCAN25,0.01682398018512489,0.0043514095034167255,1.0,0.016750278716299697,-0.0043514095034167255,1.0
ENSG00000106258,CYP3A5,0.07236981952648962,2.2704001119779256,1.0960132106956625e-14,0.014871742785499732,-2.2704001119779256,1.0960132106956625e-14
ENSG00000160870,CYP3A7,0.0002670473045257919,1.3555167256158747,0.6714340421843417,0.0,-1.3555167256158747,0.6714340421843417
ENSG00000273407,AC069294.1,0.0,-1.8144082758264375,0.37905035649100205,0.0003130893217999943,1.8144082758264375,0.37905035649100205
ENSG00000146833,TRIM4,0.04593213637843621,0.04618866750814732,0.983220145852582,0.044458683695599195,-0.04618866750814732,0.983220145852582
ENSG00000176402,GJC3,0.0006676182613144799,0.033588630728512925,1.0,0.0006261786435999886,-0.033588630728512925,1.0
ENSG00000237640,AC004522.2,0.00013352365226289596,0.7705542248947186,1.0,0.0,-0.7705542248947186,1.0
ENSG00000160862,AZGP1,0.028707585236522632,4.940479226337032,3.5545741426891626e-25,0.0007827233044999858,-4.940479226337032,3.5545741426891626e-25
ENSG00000106261,ZKSCAN1,0.1620977138471557,0.4684729149291118,0.11648452051968052,0.11709540635319789,-0.4684729149291118,0.11648452051968052
ENSG00000166529,ZSCAN21,0.010548368528768781,-0.2825571115648424,0.6037572158363709,0.012836662193799768,0.2825571115648424,0.6037572158363709
ENSG00000166526,ZNF3,0.05754869412530816,-0.2160252593429588,0.5763219000287223,0.06684457020429879,0.2160252593429588,0.5763219000287223
ENSG00000168090,COPS6,0.19641329247871997,-0.47489514014528167,0.0949422271357523,0.2730138886095951,0.47489514014528167,0.0949422271357523
ENSG00000166508,MCM7,0.379874790687939,0.7364890093566894,0.00527752538254969,0.22792902627039588,-0.7364890093566894,0.00527752538254969
ENSG00000221838,AP4M1,0.04032414298339458,0.13721126180267085,0.7658568700062912,0.036631450650599334,-0.13721126180267085,0.7658568700062905
ENSG00000106290,TAF6,0.059150977952462915,-0.11802449243685764,0.7778596648100253,0.06418331096899883,0.11802449243685764,0.7778596648100253
ENSG00000166997,CNPY4,0.00494037513372715,-1.8144082758264366,5.590799235916645e-07,0.01768954668169968,1.8144082758264366,5.590799235916645e-07
ENSG00000214309,MBLAC1,0.004272756872412671,0.908057748644655,0.1767502800964147,0.0021916252525999605,-0.908057748644655,0.1767502800964147
ENSG00000235077,AC073842.1,0.0,-1.2294457751052814,0.6291817408357153,0.00015654466089999716,1.2294457751052814,0.6291817408357153
ENSG00000188186,LAMTOR4,0.5147336794734639,0.7154968553119738,0.0065565215098476876,0.31340241112179434,-0.7154968553119738,0.0065565215098476876
ENSG00000146826,C7orf43,0.00761084817898507,-0.09938523454090742,0.9444162944943176,0.008140322366799853,0.09938523454090742,0.9444162944943176
ENSG00000197093,GAL3ST4,0.0026704730452579194,1.1628716476734802,0.17040745913237856,0.0010958126262999802,-1.1628716476734802,0.17040745913237856
ENSG00000213420,GPC2,0.008411990092562445,0.1266980351199951,0.9061198597043838,0.0076706883840998615,-0.1266980351199951,0.9061198597043838
ENSG00000066923,STAG3,0.004139233220149775,-0.47737328854886574,0.4391540249063672,0.005792152453299895,0.47737328854886574,0.4391540249063672
ENSG00000239521,CASTOR3,0.008011419135773757,-1.0800681510670538,0.00288491462863824,0.017063368038099692,1.0800681510670538,0.00288491462863824
ENSG00000214300,SPDYE3,0.00013352365226289596,-2.036800697162885,0.2850758613013562,0.000939267965399983,2.036800697162885,0.2850758613013562
ENSG00000121716,PILRB,0.024968922973161545,-0.20623838394395566,0.6291817408357153,0.028804217605599477,0.20623838394395566,0.6291817408357153
ENSG00000085514,PILRA,0.0002670473045257919,-2.2294457751052814,0.039999766567936385,0.0017219912698999689,2.2294457751052814,0.03999976656793635
