"","x"
"1497","SNU719"
"1498","SNU719"
"1499","SNU719"
"1500","SNU719"
"1501","NCC24"
"1502","SNU719"
"1503","SNU719"
"1504","SNU719"
"1505","SNU719"
"1506","SNU719"
"1507","SNU719"
"1508","SNU719"
"1509","SNU719"
"1510","SNU719"
"1511","SNU719"
"1512","SNU719"
"1513","SNU719"
"1514","SNU719"
"1515","SNU719"
"1516","SNU719"
"1517","SNU719"
"1518","NCC24"
"1519","SNU719"
"1520","SNU719"
"1521","SNU719"
"1522","NCC24"
"1523","NCC24"
"1524","NCC24"
"1525","SNU719"
"1526","NCC24"
"1527","SNU719"
"1528","SNU719"
"1529","NCC24"
"1530","NCC24"
"1531","SNU719"
"1532","SNU719"
"1533","SNU719"
"1534","SNU719"
"1535","SNU719"
"1536","SNU719"
"1537","NCC24"
"1538","SNU719"
"1539","NCC24"
"1540","SNU719"
"1541","SNU719"
"1542","SNU719"
"1543","NCC24"
"1544","SNU719"
"1545","SNU719"
"1546","SNU719"
"1547","SNU719"
"1548","SNU719"
"1549","NCC24"
"1550","SNU719"
"1551","NCC24"
"1552","SNU719"
"1553","NCC24"
"1554","SNU719"
"1555","NCC24"
"1556","SNU719"
"1557","SNU719"
"1558","SNU719"
"1559","SNU719"
"1560","NCC24"
"1561","SNU719"
"1562","SNU719"
"1563","NCC24"
"1564","SNU719"
"1565","SNU719"
"1566","SNU719"
"1567","SNU719"
"1568","NCC24"
"1569","NCC24"
"1570","SNU719"
"1571","NCC24"
"1572","SNU719"
"1573","SNU719"
"1574","SNU719"
"1575","SNU719"
"1576","NCC24"
"1577","SNU719"
"1578","SNU719"
"1579","SNU719"
"1580","NCC24"
"1581","NCC24"
"1582","SNU719"
"1583","NCC24"
"1584","SNU719"
"1585","SNU719"
"1586","SNU719"
"1587","NCC24"
"1588","SNU719"
"1589","NCC24"
"1590","NCC24"
"1591","NCC24"
"1592","NCC24"
"1593","SNU719"
"1594","SNU719"
"1595","NCC24"
"1596","SNU719"
"1597","SNU719"
"1598","NCC24"
"1599","SNU719"
"1600","SNU719"
"1601","SNU719"
"1602","SNU719"
"1603","SNU719"
"1604","NCC24"
"1605","NCC24"
"1606","SNU719"
"1607","NCC24"
"1608","SNU719"
"1609","SNU719"
"1610","NCC24"
"1611","SNU719"
"1612","NCC24"
"1613","NCC24"
"1614","SNU719"
"1615","NCC24"
"1616","SNU719"
"1617","SNU719"
"1618","SNU719"
"1619","SNU719"
"1620","SNU719"
"1621","SNU719"
"1622","SNU719"
"1623","SNU719"
"1624","SNU719"
"1625","NCC24"
"1626","SNU719"
"1627","SNU719"
"1628","SNU719"
"1629","SNU719"
"1630","SNU719"
"1631","SNU719"
"1632","SNU719"
"1633","SNU719"
"1634","SNU719"
"1635","SNU719"
"1636","NCC24"
"1637","SNU719"
"1638","SNU719"
"1639","SNU719"
"1640","NCC24"
"1641","SNU719"
"1642","SNU719"
"1643","NCC24"
"1644","SNU719"
"1645","NCC24"
"1646","SNU719"
"1647","NCC24"
"1648","SNU719"
"1649","SNU719"
"1650","SNU719"
"1651","NCC24"
"1652","SNU719"
"1653","SNU719"
"1654","SNU719"
"1655","SNU719"
"1656","NCC24"
"1657","SNU719"
"1658","SNU719"
"1659","SNU719"
"1660","SNU719"
"1661","SNU719"
"1662","SNU719"
"1663","NCC24"
"1664","NCC24"
"1665","NCC24"
"1666","SNU719"
"1667","SNU719"
"1668","NCC24"
"1669","NCC24"
"1670","SNU719"
"1671","NCC24"
"1672","NCC24"
"1673","SNU719"
"1674","NCC24"
"1675","SNU719"
"1676","SNU719"
"1677","SNU719"
"1678","SNU719"
"1679","SNU719"
"1680","NCC24"
"1681","NCC24"
"1682","SNU719"
"1683","SNU719"
"1684","NCC24"
"1685","NCC24"
"1686","NCC24"
"1687","SNU719"
"1688","NCC24"
"1689","SNU719"
"1690","NCC24"
"1691","SNU719"
"1692","SNU719"
"1693","SNU719"
"1694","NCC24"
"1695","SNU719"
"1696","SNU719"
"1697","SNU719"
"1698","SNU719"
"1699","NCC24"
"1700","SNU719"
"1701","SNU719"
"1702","NCC24"
"1703","SNU719"
"1704","NCC24"
"1705","SNU719"
"1706","SNU719"
"1707","NCC24"
"1708","NCC24"
"1709","SNU719"
"1710","SNU719"
"1711","NCC24"
"1712","SNU719"
"1713","SNU719"
"1714","SNU719"
"1715","NCC24"
"1716","NCC24"
"1717","NCC24"
"1718","SNU719"
"1719","SNU719"
"1720","NCC24"
"1721","NCC24"
"1722","SNU719"
"1723","SNU719"
"1724","SNU719"
"1725","SNU719"
"1726","SNU719"
"1727","NCC24"
"1728","SNU719"
"1729","SNU719"
"1730","SNU719"
"1731","SNU719"
"1732","SNU719"
"1733","NCC24"
"1734","NCC24"
"1735","SNU719"
"1736","SNU719"
"1737","SNU719"
"1738","SNU719"
"1739","SNU719"
"1740","SNU719"
"1741","SNU719"
"1742","SNU719"
"1743","SNU719"
"1744","SNU719"
"1745","SNU719"
"1746","NCC24"
"1747","SNU719"
"1748","NCC24"
"1749","SNU719"
"1750","SNU719"
"1751","SNU719"
"1752","SNU719"
"1753","NCC24"
"1754","SNU719"
"1755","SNU719"
"1756","NCC24"
"1757","SNU719"
"1758","NCC24"
"1759","SNU719"
"1760","SNU719"
"1761","SNU719"
"1762","SNU719"
"1763","NCC24"
"1764","NCC24"
"1765","SNU719"
"1766","SNU719"
"1767","SNU719"
"1768","SNU719"
"1769","SNU719"
"1770","NCC24"
"1771","NCC24"
"1772","NCC24"
"1773","SNU719"
"1774","NCC24"
"1775","SNU719"
"1776","SNU719"
"1777","SNU719"
"1778","SNU719"
"1779","SNU719"
"1780","SNU719"
"1781","SNU719"
"1782","NCC24"
"1783","SNU719"
"1784","SNU719"
"1785","SNU719"
"1786","SNU719"
"1787","SNU719"
"1788","SNU719"
"1789","SNU719"
"1790","SNU719"
"1791","SNU719"
"1792","SNU719"
"1793","SNU719"
"1794","SNU719"
"1795","SNU719"
"1796","SNU719"
"1797","NCC24"
"1798","NCC24"
"1799","SNU719"
"1800","NCC24"
"1801","NCC24"
"1802","SNU719"
"1803","NCC24"
"1804","SNU719"
"1805","NCC24"
"1806","NCC24"
"1807","SNU719"
"1808","SNU719"
"1809","SNU719"
"1810","SNU719"
"1811","NCC24"
"1812","SNU719"
"1813","NCC24"
"1814","SNU719"
"1815","SNU719"
"1816","NCC24"
"1817","SNU719"
"1818","NCC24"
"1819","SNU719"
"1820","NCC24"
"1821","NCC24"
"1822","SNU719"
"1823","SNU719"
"1824","NCC24"
"1825","SNU719"
"1826","NCC24"
"1827","SNU719"
"1828","NCC24"
"1829","SNU719"
"1830","SNU719"
"1831","SNU719"
"1832","SNU719"
"1833","NCC24"
"1834","SNU719"
"1835","SNU719"
"1836","SNU719"
"1837","NCC24"
"1838","SNU719"
"1839","SNU719"
"1840","NCC24"
"1841","NCC24"
"1842","NCC24"
"1843","NCC24"
"1844","NCC24"
"1845","SNU719"
"1846","SNU719"
"1847","SNU719"
"1848","SNU719"
"1849","SNU719"
"1850","SNU719"
"1851","SNU719"
"1852","SNU719"
"1853","SNU719"
"1854","SNU719"
"1855","SNU719"
"1856","SNU719"
"1857","SNU719"
"1858","NCC24"
"1859","SNU719"
"1860","NCC24"
"1861","SNU719"
"1862","SNU719"
"1863","SNU719"
"1864","SNU719"
"1865","SNU719"
"1866","NCC24"
"1867","SNU719"
"1868","SNU719"
"1869","SNU719"
"1870","SNU719"
"1871","NCC24"
"1872","SNU719"
"1873","SNU719"
"1874","SNU719"
"1875","SNU719"
"1876","NCC24"
"1877","SNU719"
"1878","NCC24"
"1879","SNU719"
"1880","SNU719"
"1881","SNU719"
"1882","NCC24"
"1883","SNU719"
"1884","SNU719"
"1885","SNU719"
"1886","SNU719"
"1887","SNU719"
"1888","SNU719"
"1889","NCC24"
"1890","SNU719"
"1891","NCC24"
"1892","SNU719"
"1893","NCC24"
"1894","SNU719"
"1895","NCC24"
"1896","NCC24"
"1897","NCC24"
"1898","SNU719"
"1899","SNU719"
"1900","SNU719"
"1901","NCC24"
"1902","SNU719"
"1903","SNU719"
"1904","SNU719"
"1905","NCC24"
"1906","SNU719"
"1907","SNU719"
"1908","NCC24"
"1909","SNU719"
"1910","SNU719"
"1911","SNU719"
"1912","NCC24"
"1913","SNU719"
"1914","SNU719"
"1915","SNU719"
"1916","NCC24"
"1917","NCC24"
"1918","SNU719"
"1919","NCC24"
"1920","SNU719"
"1921","NCC24"
"1922","SNU719"
"1923","SNU719"
"1924","NCC24"
"1925","NCC24"
"1926","NCC24"
"1927","SNU719"
"1928","NCC24"
"1929","SNU719"
"1930","SNU719"
"1931","SNU719"
"1932","SNU719"
"1933","NCC24"
"1934","NCC24"
"1935","NCC24"
"1936","SNU719"
"1937","SNU719"
"1938","SNU719"
"1939","SNU719"
"1940","NCC24"
"1941","SNU719"
"1942","NCC24"
"1943","SNU719"
"1944","SNU719"
"1945","SNU719"
"1946","SNU719"
"1947","NCC24"
"1948","NCC24"
"1949","SNU719"
"1950","SNU719"
"1951","SNU719"
"1952","SNU719"
"1953","NCC24"
"1954","SNU719"
"1955","NCC24"
"1956","SNU719"
"1957","SNU719"
"1958","SNU719"
"1959","NCC24"
"1960","SNU719"
"1961","NCC24"
"1962","SNU719"
"1963","NCC24"
"1964","SNU719"
"1965","NCC24"
"1966","SNU719"
"1967","NCC24"
"1968","SNU719"
"1969","SNU719"
"1970","NCC24"
"1971","SNU719"
"1972","SNU719"
"1973","SNU719"
"1974","SNU719"
"1975","SNU719"
"1976","SNU719"
"1977","SNU719"
"1978","SNU719"
"1979","SNU719"
"1980","SNU719"
"1981","SNU719"
"1982","SNU719"
"1983","SNU719"
"1984","SNU719"
"1985","SNU719"
"1986","NCC24"
"1987","SNU719"
"1988","SNU719"
"1989","SNU719"
"1990","NCC24"
"1991","NCC24"
"1992","SNU719"
"1993","SNU719"
"1994","NCC24"
"1995","NCC24"
"1996","SNU719"
"1997","SNU719"
"1998","SNU719"
"1999","NCC24"
"2000","SNU719"
"2001","SNU719"
"2002","NCC24"
"2003","SNU719"
"2004","NCC24"
"2005","SNU719"
"2006","SNU719"
"2007","SNU719"
"2008","SNU719"
"2009","SNU719"
"2010","NCC24"
"2011","NCC24"
"2012","SNU719"
"2013","NCC24"
"2014","SNU719"
"2015","SNU719"
"2016","SNU719"
"2017","NCC24"
"2018","SNU719"
"2019","SNU719"
"2020","SNU719"
"2021","SNU719"
"2022","SNU719"
"2023","SNU719"
"2024","SNU719"
"2025","SNU719"
"2026","NCC24"
"2027","SNU719"
"2028","SNU719"
"2029","NCC24"
"2030","NCC24"
"2031","SNU719"
"2032","SNU719"
"2033","NCC24"
"2034","NCC24"
"2035","SNU719"
"2036","SNU719"
"2037","NCC24"
"2038","SNU719"
"2039","SNU719"
"2040","SNU719"
"2041","NCC24"
"2042","SNU719"
"2043","NCC24"
"2044","NCC24"
"2045","SNU719"
"2046","SNU719"
"2047","SNU719"
"2048","NCC24"
"2049","SNU719"
"2050","SNU719"
"2051","NCC24"
"2052","SNU719"
"2053","SNU719"
"2054","NCC24"
"2055","SNU719"
"2056","SNU719"
"2057","SNU719"
"2058","SNU719"
"2059","SNU719"
"2060","SNU719"
"2061","SNU719"
"2062","SNU719"
"2063","SNU719"
"2064","SNU719"
"2065","SNU719"
"2066","SNU719"
"2067","SNU719"
"2068","NCC24"
"2069","SNU719"
"2070","SNU719"
"2071","SNU719"
"2072","NCC24"
"2073","SNU719"
"2074","SNU719"
"2075","SNU719"
"2076","SNU719"
"2077","SNU719"
"2078","NCC24"
"2079","SNU719"
"2080","SNU719"
"2081","SNU719"
"2082","NCC24"
"2083","SNU719"
"2084","NCC24"
"2085","SNU719"
"2086","SNU719"
"2087","SNU719"
"2088","SNU719"
"2089","SNU719"
"2090","SNU719"
"2091","NCC24"
"2092","NCC24"
"2093","SNU719"
"2094","SNU719"
"2095","NCC24"
"2096","SNU719"
"2097","SNU719"
"2098","SNU719"
"2099","NCC24"
"2100","NCC24"
"2101","SNU719"
"2102","SNU719"
"2103","SNU719"
"2104","SNU719"
"2105","SNU719"
"2106","SNU719"
"2107","SNU719"
"2108","NCC24"
"2109","SNU719"
"2110","NCC24"
"2111","NCC24"
"2112","SNU719"
"2113","NCC24"
"2114","NCC24"
"2115","SNU719"
"2116","SNU719"
"2117","SNU719"
"2118","SNU719"
"2119","NCC24"
"2120","SNU719"
"2121","SNU719"
"2122","NCC24"
"2123","SNU719"
"2124","SNU719"
"2125","SNU719"
"2126","NCC24"
"2127","NCC24"
"2128","SNU719"
"2129","SNU719"
"2130","SNU719"
"2131","NCC24"
"2132","SNU719"
"2133","SNU719"
"2134","NCC24"
"2135","SNU719"
"2136","NCC24"
"2137","SNU719"
"2138","SNU719"
"2139","NCC24"
"2140","SNU719"
"2141","SNU719"
"2142","SNU719"
"2143","SNU719"
"2144","SNU719"
"2145","NCC24"
"2146","SNU719"
"2147","NCC24"
"2148","SNU719"
"2149","SNU719"
"2150","SNU719"
"2151","SNU719"
"2152","SNU719"
"2153","NCC24"
"2154","SNU719"
"2155","SNU719"
"2156","SNU719"
"2157","SNU719"
"2158","SNU719"
"2159","SNU719"
"2160","NCC24"
"2161","NCC24"
"2162","SNU719"
"2163","NCC24"
"2164","SNU719"
"2165","SNU719"
"2166","NCC24"
"2167","NCC24"
"2168","SNU719"
"2169","SNU719"
"2170","SNU719"
"2171","SNU719"
"2172","SNU719"
"2173","SNU719"
"2174","SNU719"
"2175","SNU719"
"2176","SNU719"
"2177","SNU719"
"2178","SNU719"
"2179","NCC24"
"2180","SNU719"
"2181","SNU719"
"2182","SNU719"
"2183","SNU719"
"2184","SNU719"
"2185","SNU719"
"2186","SNU719"
"2187","NCC24"
"2188","SNU719"
"2189","SNU719"
"2190","SNU719"
"2191","NCC24"
"2192","NCC24"
"2193","SNU719"
"2194","SNU719"
"2195","SNU719"
"2196","NCC24"
"2197","SNU719"
"2198","NCC24"
"2199","SNU719"
"2200","NCC24"
"2201","NCC24"
"2202","SNU719"
"2203","SNU719"
"2204","NCC24"
"2205","SNU719"
"2206","SNU719"
"2207","SNU719"
"2208","SNU719"
"2209","NCC24"
"2210","SNU719"
"2211","SNU719"
"2212","SNU719"
"2213","NCC24"
"2214","SNU719"
"2215","SNU719"
"2216","NCC24"
"2217","SNU719"
"2218","SNU719"
"2219","SNU719"
"2220","SNU719"
"2221","NCC24"
"2222","NCC24"
"2223","SNU719"
"2224","NCC24"
"2225","NCC24"
"2226","NCC24"
"2227","NCC24"
"2228","SNU719"
"2229","SNU719"
"2230","SNU719"
"2231","SNU719"
"2232","SNU719"
"2233","NCC24"
"2234","SNU719"
"2235","SNU719"
"2236","SNU719"
"2237","NCC24"
"2238","SNU719"
"2239","SNU719"
"2240","SNU719"
"2241","SNU719"
"2242","SNU719"
"2243","NCC24"
"2244","SNU719"
"2245","SNU719"
"2246","NCC24"
"2247","SNU719"
"2248","NCC24"
"2249","NCC24"
"2250","SNU719"
"2251","NCC24"
"2252","SNU719"
"2253","SNU719"
"2254","NCC24"
"2255","SNU719"
"2256","SNU719"
"2257","NCC24"
"2258","SNU719"
"2259","SNU719"
"2260","SNU719"
"2261","SNU719"
"2262","NCC24"
"2263","NCC24"
"2264","SNU719"
"2265","SNU719"
"2266","SNU719"
"2267","SNU719"
"2268","SNU719"
"2269","SNU719"
"2270","NCC24"
"2271","NCC24"
"2272","SNU719"
"2273","NCC24"
"2274","NCC24"
"2275","SNU719"
"2276","SNU719"
"2277","NCC24"
"2278","SNU719"
"2279","SNU719"
"2280","SNU719"
"2281","SNU719"
"2282","SNU719"
"2283","SNU719"
"2284","SNU719"
"2285","NCC24"
"2286","SNU719"
"2287","SNU719"
"2288","SNU719"
"2289","NCC24"
"2290","SNU719"
"2291","NCC24"
"2292","NCC24"
"2293","NCC24"
"2294","SNU719"
"2295","NCC24"
"2296","NCC24"
"2297","NCC24"
"2298","SNU719"
"2299","NCC24"
"2300","SNU719"
"2301","SNU719"
"2302","SNU719"
"2303","SNU719"
"2304","SNU719"
"2305","NCC24"
"2306","SNU719"
"2307","NCC24"
"2308","SNU719"
"2309","SNU719"
"2310","NCC24"
"2311","NCC24"
"2312","SNU719"
"2313","NCC24"
"2314","SNU719"
"2315","SNU719"
"2316","SNU719"
"2317","SNU719"
"2318","SNU719"
"2319","NCC24"
"2320","SNU719"
"2321","SNU719"
"2322","SNU719"
"2323","NCC24"
"2324","SNU719"
"2325","SNU719"
"2326","SNU719"
"2327","SNU719"
"2328","SNU719"
"2329","SNU719"
"2330","NCC24"
"2331","SNU719"
"2332","SNU719"
"2333","NCC24"
"2334","SNU719"
"2335","SNU719"
"2336","NCC24"
"2337","NCC24"
"2338","SNU719"
"2339","NCC24"
"2340","SNU719"
"2341","SNU719"
"2342","SNU719"
"2343","SNU719"
"2344","NCC24"
"2345","SNU719"
"2346","SNU719"
"2347","NCC24"
"2348","NCC24"
"2349","SNU719"
"2350","SNU719"
"2351","SNU719"
"2352","NCC24"
"2353","SNU719"
"2354","SNU719"
"2355","SNU719"
"2356","SNU719"
"2357","SNU719"
"2358","NCC24"
"2359","SNU719"
"2360","SNU719"
"2361","SNU719"
"2362","SNU719"
"2363","NCC24"
"2364","SNU719"
"2365","SNU719"
"2366","SNU719"
"2367","SNU719"
"2368","SNU719"
"2369","SNU719"
"2370","SNU719"
"2371","SNU719"
"2372","SNU719"
"2373","SNU719"
"2374","NCC24"
"2375","SNU719"
"2376","NCC24"
"2377","NCC24"
"2378","SNU719"
"2379","NCC24"
"2380","SNU719"
"2381","SNU719"
"2382","SNU719"
"2383","SNU719"
"2384","SNU719"
"2385","SNU719"
"2386","SNU719"
"2387","SNU719"
"2388","SNU719"
"2389","SNU719"
"2390","SNU719"
"2391","SNU719"
"2392","SNU719"
"2393","SNU719"
"2394","SNU719"
"2395","SNU719"
"2396","NCC24"
"2397","SNU719"
"2398","SNU719"
"2399","SNU719"
"2400","SNU719"
"2401","SNU719"
"2402","NCC24"
"2403","NCC24"
"2404","NCC24"
"2405","SNU719"
"2406","SNU719"
"2407","SNU719"
"2408","SNU719"
"2409","SNU719"
"2410","SNU719"
"2411","SNU719"
"2412","NCC24"
"2413","NCC24"
"2414","SNU719"
"2415","SNU719"
"2416","SNU719"
"2417","SNU719"
"2418","SNU719"
"2419","SNU719"
"2420","SNU719"
"2421","SNU719"
"2422","SNU719"
"2423","SNU719"
"2424","SNU719"
"2425","SNU719"
"2426","SNU719"
"2427","SNU719"
"2428","SNU719"
"2429","SNU719"
"2430","NCC24"
"2431","SNU719"
"2432","SNU719"
"2433","NCC24"
"2434","SNU719"
"2435","NCC24"
"2436","NCC24"
"2437","NCC24"
"2438","SNU719"
"2439","SNU719"
"2440","SNU719"
"2441","SNU719"
"2442","SNU719"
"2443","SNU719"
"2444","SNU719"
"2445","SNU719"
"2446","SNU719"
"2447","SNU719"
"2448","NCC24"
"2449","SNU719"
"2450","SNU719"
"2451","SNU719"
"2452","SNU719"
"2453","SNU719"
"2454","SNU719"
"2455","SNU719"
"2456","NCC24"
"2457","SNU719"
"2458","SNU719"
"2459","NCC24"
"2460","SNU719"
"2461","SNU719"
"2462","NCC24"
"2463","NCC24"
"2464","SNU719"
"2465","SNU719"
"2466","SNU719"
"2467","SNU719"
"2468","NCC24"
"2469","SNU719"
"2470","NCC24"
"2471","SNU719"
"2472","SNU719"
"2473","SNU719"
"2474","SNU719"
"2475","SNU719"
"2476","NCC24"
"2477","SNU719"
"2478","NCC24"
"2479","SNU719"
"2480","SNU719"
"2481","SNU719"
"2482","SNU719"
"2483","SNU719"
"2484","SNU719"
"2485","NCC24"
"2486","NCC24"
"2487","NCC24"
"2488","NCC24"
"2489","NCC24"
"2490","NCC24"
"2491","SNU719"
"2492","SNU719"
"2493","NCC24"
"2494","NCC24"
"2495","SNU719"
"2496","SNU719"
"2497","SNU719"
"2498","SNU719"
"2499","NCC24"
"2500","SNU719"
"2501","SNU719"
"2502","SNU719"
"2503","SNU719"
"2504","NCC24"
"2505","SNU719"
"2506","SNU719"
"2507","SNU719"
"2508","SNU719"
"2509","NCC24"
"2510","SNU719"
"2511","NCC24"
"2512","SNU719"
"2513","SNU719"
"2514","SNU719"
"2515","SNU719"
"2516","SNU719"
"2517","SNU719"
"2518","SNU719"
"2519","SNU719"
"2520","SNU719"
"2521","NCC24"
"2522","SNU719"
"2523","SNU719"
"2524","SNU719"
"2525","NCC24"
"2526","SNU719"
"2527","NCC24"
"2528","SNU719"
"2529","NCC24"
"2530","NCC24"
"2531","NCC24"
"2532","SNU719"
"2533","SNU719"
"2534","SNU719"
"2535","NCC24"
"2536","SNU719"
"2537","SNU719"
"2538","NCC24"
"2539","SNU719"
"2540","SNU719"
"2541","SNU719"
"2542","SNU719"
"2543","SNU719"
"2544","NCC24"
"2545","SNU719"
"2546","SNU719"
"2547","SNU719"
"2548","SNU719"
"2549","SNU719"
"2550","NCC24"
"2551","SNU719"
"2552","NCC24"
"2553","SNU719"
"2554","NCC24"
"2555","NCC24"
"2556","SNU719"
"2557","SNU719"
"2558","SNU719"
"2559","SNU719"
"2560","SNU719"
"2561","SNU719"
"2562","SNU719"
"2563","SNU719"
"2564","SNU719"
"2565","SNU719"
"2566","NCC24"
"2567","SNU719"
"2568","SNU719"
"2569","SNU719"
"2570","NCC24"
"2571","SNU719"
"2572","NCC24"
"2573","SNU719"
"2574","SNU719"
"2575","SNU719"
"2576","SNU719"
"2577","NCC24"
"2578","NCC24"
"2579","SNU719"
"2580","SNU719"
"2581","NCC24"
"2582","SNU719"
"2583","NCC24"
"2584","SNU719"
"2585","SNU719"
"2586","SNU719"
"2587","SNU719"
"2588","NCC24"
"2589","NCC24"
"2590","SNU719"
"2591","SNU719"
"2592","SNU719"
"2593","NCC24"
"2594","SNU719"
"2595","SNU719"
"2596","SNU719"
"2597","NCC24"
"2598","NCC24"
"2599","SNU719"
"2600","SNU719"
"2601","SNU719"
"2602","SNU719"
"2603","NCC24"
"2604","NCC24"
"2605","SNU719"
"2606","SNU719"
"2607","SNU719"
"2608","SNU719"
"2609","SNU719"
"2610","SNU719"
"2611","NCC24"
"2612","NCC24"
"2613","SNU719"
"2614","SNU719"
"2615","NCC24"
"2616","NCC24"
"2617","NCC24"
"2618","NCC24"
"2619","SNU719"
"2620","SNU719"
"2621","SNU719"
"2622","NCC24"
"2623","NCC24"
"2624","NCC24"
"2625","NCC24"
"2626","SNU719"
"2627","SNU719"
"2628","NCC24"
"2629","SNU719"
"2630","SNU719"
"2631","NCC24"
"2632","SNU719"
"2633","SNU719"
"2634","NCC24"
"2635","SNU719"
"2636","SNU719"
"2637","NCC24"
"2638","SNU719"
"2639","SNU719"
"2640","NCC24"
"2641","SNU719"
"2642","SNU719"
"2643","SNU719"
"2644","SNU719"
"2645","SNU719"
"2646","NCC24"
"2647","SNU719"
"2648","SNU719"
"2649","SNU719"
"2650","SNU719"
"2651","SNU719"
"2652","SNU719"
"2653","SNU719"
"2654","NCC24"
"2655","NCC24"
"2656","SNU719"
"2657","SNU719"
"2658","SNU719"
"2659","SNU719"
"2660","NCC24"
"2661","NCC24"
"2662","SNU719"
"2663","SNU719"
"2664","SNU719"
"2665","SNU719"
"2666","SNU719"
"2667","NCC24"
"2668","SNU719"
"2669","NCC24"
"2670","SNU719"
"2671","SNU719"
"2672","SNU719"
"2673","SNU719"
"2674","SNU719"
"2675","SNU719"
"2676","SNU719"
"2677","SNU719"
"2678","SNU719"
"2679","NCC24"
"2680","SNU719"
"2681","SNU719"
"2682","NCC24"
"2683","NCC24"
"2684","SNU719"
"2685","NCC24"
"2686","SNU719"
"2687","NCC24"
"2688","SNU719"
"2689","SNU719"
"2690","SNU719"
"2691","SNU719"
"2692","SNU719"
"2693","NCC24"
"2694","NCC24"
"2695","SNU719"
"2696","NCC24"
"2697","SNU719"
"2698","SNU719"
"2699","SNU719"
"2700","SNU719"
"2701","SNU719"
"2702","SNU719"
"2703","SNU719"
"2704","NCC24"
"2705","SNU719"
"2706","NCC24"
"2707","NCC24"
"2708","SNU719"
"2709","SNU719"
"2710","SNU719"
"2711","SNU719"
"2712","SNU719"
"2713","SNU719"
"2714","SNU719"
"2715","NCC24"
"2716","SNU719"
"2717","SNU719"
"2718","SNU719"
"2719","SNU719"
"2720","SNU719"
"2721","SNU719"
"2722","NCC24"
"2723","NCC24"
"2724","NCC24"
"2725","SNU719"
"2726","SNU719"
"2727","NCC24"
"2728","SNU719"
"2729","SNU719"
"2730","NCC24"
"2731","SNU719"
"2732","SNU719"
"2733","NCC24"
"2734","NCC24"
"2735","SNU719"
"2736","NCC24"
"2737","SNU719"
"2738","SNU719"
"2739","SNU719"
"2740","SNU719"
"2741","NCC24"
"2742","NCC24"
"2743","SNU719"
"2744","NCC24"
"2745","SNU719"
"2746","SNU719"
"2747","NCC24"
"2748","NCC24"
"2749","SNU719"
"2750","SNU719"
"2751","SNU719"
"2752","NCC24"
"2753","NCC24"
"2754","SNU719"
"2755","NCC24"
"2756","NCC24"
"2757","SNU719"
"2758","SNU719"
"2759","SNU719"
"2760","SNU719"
"2761","SNU719"
"2762","NCC24"
"2763","NCC24"
"2764","NCC24"
"2765","NCC24"
"2766","SNU719"
"2767","SNU719"
"2768","NCC24"
"2769","SNU719"
"2770","SNU719"
"2771","SNU719"
"2772","SNU719"
"2773","SNU719"
"2774","NCC24"
"2775","SNU719"
"2776","SNU719"
"2777","SNU719"
"2778","SNU719"
"2779","SNU719"
"2780","NCC24"
"2781","NCC24"
"2782","SNU719"
"2783","NCC24"
"2784","SNU719"
"2785","NCC24"
"2786","SNU719"
"2787","SNU719"
"2788","SNU719"
"2789","SNU719"
"2790","SNU719"
"2791","NCC24"
"2792","SNU719"
"2793","SNU719"
"2794","SNU719"
"2795","NCC24"
"2796","SNU719"
"2797","SNU719"
"2798","SNU719"
"2799","SNU719"
"2800","SNU719"
"2801","SNU719"
"2802","SNU719"
"2803","SNU719"
"2804","NCC24"
"2805","NCC24"
"2806","SNU719"
"2807","SNU719"
"2808","SNU719"
"2809","NCC24"
"2810","SNU719"
"2811","SNU719"
"2812","SNU719"
"2813","NCC24"
"2814","SNU719"
"2815","SNU719"
"2816","SNU719"
"2817","NCC24"
"2818","SNU719"
"2819","SNU719"
"2820","SNU719"
"2821","SNU719"
"2822","NCC24"
"2823","SNU719"
"2824","NCC24"
"2825","NCC24"
"2826","SNU719"
"2827","SNU719"
"2828","NCC24"
"2829","SNU719"
"2830","SNU719"
"2831","SNU719"
"2832","SNU719"
"2833","SNU719"
"2834","SNU719"
"2835","SNU719"
"2836","SNU719"
"2837","SNU719"
"2838","SNU719"
"2839","SNU719"
"2840","NCC24"
"2841","SNU719"
"2842","SNU719"
"2843","SNU719"
"2844","SNU719"
"2845","SNU719"
"2846","NCC24"
"2847","SNU719"
"2848","SNU719"
"2849","SNU719"
"2850","SNU719"
"2851","NCC24"
"2852","NCC24"
"2853","SNU719"
"2854","SNU719"
"2855","SNU719"
"2856","NCC24"
"2857","SNU719"
"2858","SNU719"
"2859","SNU719"
"2860","SNU719"
"2861","SNU719"
"2862","NCC24"
"2863","NCC24"
"2864","NCC24"
"2865","SNU719"
"2866","NCC24"
"2867","SNU719"
"2868","SNU719"
"2869","NCC24"
"2870","NCC24"
"2871","SNU719"
"2872","SNU719"
"2873","SNU719"
"2874","NCC24"
"2875","SNU719"
"2876","SNU719"
"2877","SNU719"
"2878","SNU719"
"2879","NCC24"
"2880","SNU719"
"2881","SNU719"
"2882","SNU719"
"2883","SNU719"
"2884","NCC24"
"2885","SNU719"
"2886","SNU719"
"2887","NCC24"
"2888","NCC24"
"2889","SNU719"
"2890","SNU719"
"2891","SNU719"
"2892","NCC24"
"2893","SNU719"
"2894","NCC24"
"2895","SNU719"
