"","x"
"7093","NCC24"
"7094","NCC24"
"7095","SNU719"
"7096","SNU719"
"7097","SNU719"
"7098","SNU719"
"7099","SNU719"
"7100","NCC24"
"7101","SNU719"
"7102","NCC24"
"7103","NCC24"
"7104","SNU719"
"7105","SNU719"
"7106","NCC24"
"7107","NCC24"
"7108","SNU719"
"7109","SNU719"
"7110","NCC24"
"7111","SNU719"
"7112","NCC24"
"7113","NCC24"
"7114","SNU719"
"7115","SNU719"
"7116","SNU719"
"7117","SNU719"
"7118","SNU719"
"7119","NCC24"
"7120","SNU719"
"7121","SNU719"
"7122","SNU719"
"7123","SNU719"
"7124","NCC24"
"7125","SNU719"
"7126","NCC24"
"7127","NCC24"
"7128","SNU719"
"7129","NCC24"
"7130","SNU719"
"7131","SNU719"
"7132","NCC24"
"7133","SNU719"
"7134","SNU719"
"7135","NCC24"
"7136","NCC24"
"7137","NCC24"
"7138","SNU719"
"7139","NCC24"
"7140","SNU719"
"7141","SNU719"
"7142","SNU719"
"7143","NCC24"
"7144","SNU719"
"7145","SNU719"
"7146","SNU719"
"7147","NCC24"
"7148","SNU719"
"7149","NCC24"
"7150","SNU719"
"7151","SNU719"
"7152","SNU719"
"7153","SNU719"
"7154","SNU719"
"7155","SNU719"
"7156","SNU719"
"7157","NCC24"
"7158","SNU719"
"7159","SNU719"
"7160","NCC24"
"7161","NCC24"
"7162","SNU719"
"7163","SNU719"
"7164","SNU719"
"7165","SNU719"
"7166","SNU719"
"7167","SNU719"
"7168","NCC24"
"7169","SNU719"
"7170","NCC24"
"7171","SNU719"
"7172","NCC24"
"7173","SNU719"
"7174","SNU719"
"7175","SNU719"
"7176","SNU719"
"7177","SNU719"
"7178","SNU719"
"7179","SNU719"
"7180","SNU719"
"7181","SNU719"
"7182","SNU719"
"7183","SNU719"
"7184","SNU719"
"7185","SNU719"
"7186","NCC24"
"7187","SNU719"
"7188","SNU719"
"7189","NCC24"
"7190","NCC24"
"7191","NCC24"
"7192","NCC24"
"7193","SNU719"
"7194","SNU719"
"7195","SNU719"
"7196","SNU719"
"7197","NCC24"
"7198","SNU719"
"7199","NCC24"
"7200","SNU719"
"7201","SNU719"
"7202","NCC24"
"7203","NCC24"
"7204","SNU719"
"7205","SNU719"
"7206","SNU719"
"7207","SNU719"
"7208","NCC24"
"7209","SNU719"
"7210","SNU719"
"7211","NCC24"
"7212","SNU719"
"7213","NCC24"
"7214","NCC24"
"7215","SNU719"
"7216","SNU719"
"7217","NCC24"
"7218","SNU719"
"7219","SNU719"
"7220","NCC24"
"7221","NCC24"
"7222","NCC24"
"7223","SNU719"
"7224","NCC24"
"7225","SNU719"
"7226","NCC24"
"7227","NCC24"
"7228","SNU719"
"7229","SNU719"
"7230","NCC24"
"7231","SNU719"
"7232","SNU719"
"7233","SNU719"
"7234","SNU719"
"7235","NCC24"
"7236","NCC24"
"7237","NCC24"
"7238","SNU719"
"7239","SNU719"
"7240","SNU719"
"7241","NCC24"
"7242","SNU719"
"7243","SNU719"
"7244","NCC24"
"7245","SNU719"
"7246","NCC24"
"7247","NCC24"
"7248","SNU719"
"7249","NCC24"
"7250","SNU719"
"7251","NCC24"
"7252","SNU719"
"7253","SNU719"
"7254","SNU719"
"7255","NCC24"
"7256","SNU719"
"7257","NCC24"
"7258","SNU719"
"7259","SNU719"
"7260","SNU719"
"7261","NCC24"
"7262","SNU719"
"7263","NCC24"
"7264","NCC24"
"7265","SNU719"
"7266","SNU719"
"7267","SNU719"
"7268","SNU719"
"7269","NCC24"
"7270","SNU719"
"7271","NCC24"
"7272","SNU719"
"7273","NCC24"
"7274","NCC24"
"7275","SNU719"
"7276","SNU719"
"7277","SNU719"
"7278","NCC24"
"7279","SNU719"
"7280","NCC24"
"7281","NCC24"
"7282","SNU719"
"7283","SNU719"
"7284","SNU719"
"7285","NCC24"
"7286","NCC24"
"7287","SNU719"
"7288","NCC24"
"7289","SNU719"
"7290","SNU719"
"7291","SNU719"
"7292","NCC24"
"7293","SNU719"
"7294","SNU719"
"7295","NCC24"
"7296","SNU719"
"7297","NCC24"
"7298","NCC24"
"7299","SNU719"
"7300","SNU719"
"7301","SNU719"
"7302","SNU719"
"7303","NCC24"
"7304","SNU719"
"7305","NCC24"
"7306","SNU719"
"7307","SNU719"
"7308","SNU719"
"7309","SNU719"
"7310","NCC24"
"7311","NCC24"
"7312","SNU719"
"7313","NCC24"
"7314","SNU719"
"7315","SNU719"
"7316","SNU719"
"7317","NCC24"
"7318","SNU719"
"7319","SNU719"
"7320","SNU719"
"7321","NCC24"
"7322","SNU719"
"7323","SNU719"
"7324","SNU719"
"7325","SNU719"
"7326","NCC24"
"7327","SNU719"
"7328","SNU719"
"7329","SNU719"
"7330","SNU719"
"7331","SNU719"
"7332","SNU719"
"7333","NCC24"
"7334","SNU719"
"7335","SNU719"
"7336","NCC24"
"7337","NCC24"
"7338","SNU719"
"7339","SNU719"
"7340","SNU719"
"7341","NCC24"
"7342","NCC24"
"7343","NCC24"
"7344","SNU719"
"7345","NCC24"
"7346","SNU719"
"7347","SNU719"
"7348","SNU719"
"7349","SNU719"
"7350","SNU719"
"7351","SNU719"
"7352","SNU719"
"7353","NCC24"
"7354","SNU719"
"7355","SNU719"
"7356","NCC24"
"7357","SNU719"
"7358","SNU719"
"7359","NCC24"
"7360","SNU719"
"7361","NCC24"
"7362","NCC24"
"7363","SNU719"
"7364","NCC24"
"7365","SNU719"
"7366","NCC24"
"7367","SNU719"
"7368","NCC24"
"7369","SNU719"
"7370","SNU719"
"7371","NCC24"
"7372","SNU719"
"7373","NCC24"
"7374","SNU719"
"7375","SNU719"
"7376","SNU719"
"7377","SNU719"
"7378","SNU719"
"7379","SNU719"
"7380","SNU719"
"7381","SNU719"
"7382","NCC24"
"7383","NCC24"
"7384","SNU719"
"7385","SNU719"
"7386","SNU719"
"7387","SNU719"
"7388","NCC24"
"7389","NCC24"
"7390","SNU719"
"7391","SNU719"
"7392","SNU719"
"7393","SNU719"
"7394","SNU719"
"7395","NCC24"
"7396","SNU719"
"7397","SNU719"
"7398","SNU719"
"7399","SNU719"
"7400","SNU719"
"7401","NCC24"
"7402","SNU719"
"7403","SNU719"
"7404","NCC24"
"7405","SNU719"
"7406","SNU719"
"7407","NCC24"
"7408","NCC24"
"7409","SNU719"
"7410","SNU719"
"7411","SNU719"
"7412","SNU719"
"7413","NCC24"
"7414","NCC24"
"7415","SNU719"
"7416","SNU719"
"7417","SNU719"
"7418","SNU719"
"7419","SNU719"
"7420","SNU719"
"7421","NCC24"
"7422","NCC24"
"7423","SNU719"
"7424","SNU719"
"7425","SNU719"
"7426","SNU719"
"7427","SNU719"
"7428","SNU719"
"7429","NCC24"
"7430","SNU719"
"7431","SNU719"
"7432","SNU719"
"7433","NCC24"
"7434","SNU719"
"7435","SNU719"
"7436","SNU719"
"7437","SNU719"
"7438","NCC24"
"7439","SNU719"
"7440","SNU719"
"7441","NCC24"
"7442","NCC24"
"7443","SNU719"
"7444","NCC24"
"7445","SNU719"
"7446","SNU719"
"7447","SNU719"
"7448","SNU719"
"7449","SNU719"
"7450","SNU719"
"7451","SNU719"
"7452","SNU719"
"7453","SNU719"
"7454","NCC24"
"7455","NCC24"
"7456","SNU719"
"7457","SNU719"
"7458","SNU719"
"7459","SNU719"
"7460","NCC24"
"7461","NCC24"
"7462","SNU719"
"7463","SNU719"
"7464","SNU719"
"7465","NCC24"
"7466","NCC24"
"7467","SNU719"
"7468","NCC24"
"7469","NCC24"
"7470","SNU719"
"7471","SNU719"
"7472","NCC24"
"7473","SNU719"
"7474","SNU719"
"7475","SNU719"
"7476","NCC24"
"7477","SNU719"
"7478","SNU719"
"7479","SNU719"
"7480","SNU719"
"7481","NCC24"
"7482","SNU719"
"7483","SNU719"
"7484","SNU719"
"7485","SNU719"
"7486","NCC24"
"7487","SNU719"
"7488","NCC24"
"7489","SNU719"
"7490","NCC24"
"7491","NCC24"
"7492","NCC24"
"7493","SNU719"
"7494","SNU719"
"7495","SNU719"
"7496","SNU719"
"7497","NCC24"
"7498","SNU719"
"7499","SNU719"
"7500","SNU719"
"7501","SNU719"
"7502","SNU719"
"7503","SNU719"
"7504","SNU719"
"7505","SNU719"
"7506","SNU719"
"7507","SNU719"
"7508","SNU719"
"7509","SNU719"
"7510","SNU719"
"7511","SNU719"
"7512","SNU719"
"7513","NCC24"
"7514","SNU719"
"7515","SNU719"
"7516","SNU719"
"7517","SNU719"
"7518","SNU719"
"7519","SNU719"
"7520","NCC24"
"7521","SNU719"
"7522","NCC24"
"7523","SNU719"
"7524","NCC24"
"7525","SNU719"
"7526","NCC24"
"7527","SNU719"
"7528","SNU719"
"7529","SNU719"
"7530","SNU719"
"7531","SNU719"
"7532","SNU719"
"7533","SNU719"
"7534","SNU719"
"7535","SNU719"
"7536","NCC24"
"7537","SNU719"
"7538","SNU719"
"7539","SNU719"
"7540","SNU719"
"7541","SNU719"
"7542","SNU719"
"7543","NCC24"
"7544","SNU719"
"7545","NCC24"
"7546","NCC24"
"7547","SNU719"
"7548","SNU719"
"7549","SNU719"
"7550","NCC24"
"7551","NCC24"
"7552","NCC24"
"7553","NCC24"
"7554","NCC24"
"7555","NCC24"
"7556","SNU719"
"7557","NCC24"
"7558","SNU719"
"7559","SNU719"
"7560","SNU719"
"7561","SNU719"
"7562","SNU719"
"7563","NCC24"
"7564","SNU719"
"7565","SNU719"
"7566","SNU719"
"7567","SNU719"
"7568","SNU719"
"7569","SNU719"
"7570","SNU719"
"7571","SNU719"
"7572","SNU719"
"7573","SNU719"
"7574","SNU719"
"7575","SNU719"
"7576","NCC24"
"7577","SNU719"
"7578","SNU719"
"7579","NCC24"
"7580","NCC24"
"7581","SNU719"
"7582","SNU719"
"7583","SNU719"
"7584","SNU719"
"7585","SNU719"
"7586","SNU719"
"7587","NCC24"
"7588","SNU719"
"7589","SNU719"
"7590","SNU719"
"7591","SNU719"
"7592","SNU719"
"7593","SNU719"
"7594","SNU719"
"7595","SNU719"
"7596","SNU719"
"7597","SNU719"
"7598","NCC24"
"7599","SNU719"
"7600","SNU719"
"7601","SNU719"
"7602","NCC24"
"7603","SNU719"
"7604","SNU719"
"7605","NCC24"
"7606","SNU719"
"7607","SNU719"
"7608","SNU719"
"7609","NCC24"
"7610","NCC24"
"7611","SNU719"
"7612","SNU719"
"7613","SNU719"
"7614","NCC24"
"7615","SNU719"
"7616","NCC24"
"7617","SNU719"
"7618","SNU719"
"7619","NCC24"
"7620","NCC24"
"7621","SNU719"
"7622","NCC24"
"7623","SNU719"
"7624","SNU719"
"7625","SNU719"
"7626","SNU719"
"7627","NCC24"
"7628","NCC24"
"7629","NCC24"
"7630","SNU719"
"7631","SNU719"
"7632","SNU719"
"7633","NCC24"
"7634","SNU719"
"7635","SNU719"
"7636","NCC24"
"7637","SNU719"
"7638","SNU719"
"7639","NCC24"
"7640","SNU719"
"7641","SNU719"
"7642","SNU719"
"7643","SNU719"
"7644","NCC24"
"7645","SNU719"
"7646","SNU719"
"7647","SNU719"
"7648","SNU719"
"7649","SNU719"
"7650","NCC24"
"7651","NCC24"
"7652","SNU719"
"7653","NCC24"
"7654","NCC24"
"7655","SNU719"
"7656","NCC24"
"7657","NCC24"
"7658","SNU719"
"7659","SNU719"
"7660","NCC24"
"7661","SNU719"
"7662","SNU719"
"7663","SNU719"
"7664","SNU719"
"7665","SNU719"
"7666","NCC24"
"7667","SNU719"
"7668","SNU719"
"7669","NCC24"
"7670","NCC24"
"7671","SNU719"
"7672","SNU719"
"7673","SNU719"
"7674","SNU719"
"7675","SNU719"
"7676","SNU719"
"7677","NCC24"
"7678","NCC24"
"7679","SNU719"
"7680","NCC24"
"7681","SNU719"
"7682","SNU719"
"7683","SNU719"
"7684","SNU719"
"7685","SNU719"
"7686","SNU719"
"7687","SNU719"
"7688","NCC24"
"7689","NCC24"
"7690","NCC24"
"7691","SNU719"
"7692","SNU719"
"7693","SNU719"
"7694","SNU719"
"7695","NCC24"
"7696","SNU719"
"7697","SNU719"
"7698","NCC24"
"7699","NCC24"
"7700","SNU719"
"7701","NCC24"
"7702","SNU719"
"7703","SNU719"
"7704","SNU719"
"7705","NCC24"
"7706","SNU719"
"7707","SNU719"
"7708","SNU719"
"7709","SNU719"
"7710","NCC24"
"7711","SNU719"
"7712","SNU719"
"7713","SNU719"
"7714","SNU719"
"7715","SNU719"
"7716","SNU719"
"7717","SNU719"
"7718","SNU719"
"7719","SNU719"
"7720","NCC24"
"7721","NCC24"
"7722","NCC24"
"7723","SNU719"
"7724","NCC24"
"7725","SNU719"
"7726","NCC24"
"7727","SNU719"
"7728","SNU719"
"7729","NCC24"
"7730","SNU719"
"7731","SNU719"
"7732","SNU719"
"7733","SNU719"
"7734","SNU719"
"7735","NCC24"
"7736","SNU719"
"7737","NCC24"
"7738","SNU719"
"7739","NCC24"
"7740","SNU719"
"7741","SNU719"
"7742","SNU719"
"7743","SNU719"
"7744","SNU719"
"7745","NCC24"
"7746","NCC24"
"7747","SNU719"
"7748","SNU719"
"7749","NCC24"
"7750","SNU719"
"7751","SNU719"
"7752","SNU719"
"7753","NCC24"
"7754","SNU719"
"7755","SNU719"
"7756","SNU719"
"7757","SNU719"
"7758","SNU719"
"7759","SNU719"
"7760","NCC24"
"7761","NCC24"
"7762","SNU719"
"7763","NCC24"
"7764","SNU719"
"7765","SNU719"
"7766","SNU719"
"7767","NCC24"
"7768","SNU719"
"7769","SNU719"
"7770","NCC24"
"7771","SNU719"
"7772","NCC24"
"7773","SNU719"
"7774","NCC24"
"7775","NCC24"
"7776","NCC24"
"7777","SNU719"
"7778","SNU719"
"7779","SNU719"
"7780","SNU719"
"7781","NCC24"
"7782","SNU719"
"7783","SNU719"
"7784","NCC24"
"7785","SNU719"
"7786","NCC24"
"7787","NCC24"
"7788","SNU719"
"7789","SNU719"
"7790","SNU719"
"7791","NCC24"
"7792","SNU719"
"7793","SNU719"
"7794","NCC24"
"7795","NCC24"
"7796","NCC24"
"7797","SNU719"
"7798","SNU719"
"7799","SNU719"
"7800","SNU719"
"7801","SNU719"
"7802","SNU719"
"7803","SNU719"
"7804","NCC24"
"7805","SNU719"
"7806","NCC24"
"7807","SNU719"
"7808","SNU719"
"7809","SNU719"
"7810","NCC24"
"7811","NCC24"
"7812","NCC24"
"7813","SNU719"
"7814","SNU719"
"7815","SNU719"
"7816","SNU719"
"7817","NCC24"
"7818","NCC24"
"7819","SNU719"
"7820","SNU719"
"7821","SNU719"
"7822","SNU719"
"7823","NCC24"
"7824","NCC24"
"7825","SNU719"
"7826","SNU719"
"7827","SNU719"
"7828","SNU719"
"7829","NCC24"
"7830","SNU719"
"7831","SNU719"
"7832","SNU719"
"7833","SNU719"
"7834","SNU719"
"7835","NCC24"
"7836","SNU719"
"7837","SNU719"
"7838","SNU719"
"7839","NCC24"
"7840","NCC24"
"7841","SNU719"
"7842","SNU719"
"7843","SNU719"
"7844","SNU719"
"7845","NCC24"
"7846","SNU719"
"7847","SNU719"
"7848","SNU719"
"7849","NCC24"
"7850","SNU719"
"7851","SNU719"
"7852","NCC24"
"7853","SNU719"
"7854","SNU719"
"7855","SNU719"
"7856","NCC24"
"7857","SNU719"
"7858","SNU719"
"7859","SNU719"
"7860","NCC24"
"7861","NCC24"
"7862","SNU719"
"7863","SNU719"
"7864","NCC24"
"7865","SNU719"
"7866","NCC24"
"7867","SNU719"
"7868","SNU719"
"7869","NCC24"
"7870","SNU719"
"7871","SNU719"
"7872","SNU719"
"7873","NCC24"
"7874","NCC24"
"7875","NCC24"
"7876","SNU719"
"7877","SNU719"
"7878","SNU719"
"7879","NCC24"
"7880","NCC24"
"7881","SNU719"
"7882","SNU719"
"7883","SNU719"
"7884","SNU719"
"7885","SNU719"
"7886","SNU719"
"7887","SNU719"
"7888","SNU719"
"7889","NCC24"
"7890","SNU719"
"7891","SNU719"
"7892","SNU719"
"7893","SNU719"
"7894","NCC24"
"7895","SNU719"
"7896","SNU719"
"7897","SNU719"
"7898","NCC24"
"7899","NCC24"
"7900","SNU719"
"7901","SNU719"
"7902","SNU719"
"7903","SNU719"
"7904","SNU719"
"7905","SNU719"
"7906","SNU719"
"7907","SNU719"
"7908","SNU719"
"7909","SNU719"
"7910","SNU719"
"7911","SNU719"
"7912","SNU719"
"7913","NCC24"
"7914","SNU719"
"7915","NCC24"
"7916","SNU719"
"7917","NCC24"
"7918","SNU719"
"7919","NCC24"
"7920","NCC24"
"7921","SNU719"
"7922","NCC24"
"7923","NCC24"
"7924","NCC24"
"7925","SNU719"
"7926","SNU719"
"7927","SNU719"
"7928","NCC24"
"7929","SNU719"
"7930","SNU719"
"7931","SNU719"
"7932","NCC24"
"7933","SNU719"
"7934","SNU719"
"7935","SNU719"
"7936","SNU719"
"7937","NCC24"
"7938","NCC24"
"7939","SNU719"
"7940","NCC24"
"7941","SNU719"
"7942","SNU719"
"7943","SNU719"
"7944","NCC24"
"7945","NCC24"
"7946","SNU719"
"7947","NCC24"
"7948","SNU719"
"7949","NCC24"
"7950","SNU719"
"7951","NCC24"
"7952","SNU719"
"7953","SNU719"
"7954","NCC24"
"7955","SNU719"
"7956","SNU719"
"7957","SNU719"
"7958","SNU719"
"7959","NCC24"
"7960","SNU719"
"7961","NCC24"
"7962","NCC24"
"7963","SNU719"
"7964","SNU719"
"7965","SNU719"
"7966","NCC24"
"7967","NCC24"
"7968","SNU719"
"7969","SNU719"
"7970","NCC24"
"7971","SNU719"
"7972","SNU719"
"7973","SNU719"
"7974","SNU719"
"7975","SNU719"
"7976","NCC24"
"7977","SNU719"
"7978","NCC24"
"7979","SNU719"
"7980","SNU719"
"7981","SNU719"
"7982","SNU719"
"7983","SNU719"
"7984","SNU719"
"7985","NCC24"
"7986","SNU719"
"7987","SNU719"
"7988","SNU719"
"7989","SNU719"
"7990","SNU719"
"7991","SNU719"
"7992","NCC24"
"7993","SNU719"
"7994","SNU719"
"7995","NCC24"
"7996","NCC24"
"7997","NCC24"
"7998","NCC24"
"7999","SNU719"
"8000","NCC24"
"8001","NCC24"
"8002","SNU719"
"8003","NCC24"
"8004","SNU719"
"8005","SNU719"
"8006","NCC24"
"8007","SNU719"
"8008","SNU719"
"8009","SNU719"
"8010","SNU719"
"8011","NCC24"
"8012","NCC24"
"8013","SNU719"
"8014","SNU719"
"8015","NCC24"
"8016","SNU719"
"8017","SNU719"
"8018","SNU719"
"8019","SNU719"
"8020","NCC24"
"8021","NCC24"
"8022","SNU719"
"8023","SNU719"
"8024","SNU719"
"8025","SNU719"
"8026","SNU719"
"8027","SNU719"
"8028","NCC24"
"8029","NCC24"
"8030","SNU719"
"8031","SNU719"
"8032","SNU719"
"8033","SNU719"
"8034","NCC24"
"8035","SNU719"
"8036","NCC24"
"8037","SNU719"
"8038","NCC24"
"8039","NCC24"
"8040","NCC24"
"8041","NCC24"
"8042","NCC24"
"8043","SNU719"
"8044","SNU719"
"8045","SNU719"
"8046","SNU719"
"8047","SNU719"
"8048","SNU719"
"8049","SNU719"
"8050","SNU719"
"8051","SNU719"
"8052","NCC24"
"8053","SNU719"
"8054","SNU719"
"8055","NCC24"
"8056","NCC24"
"8057","NCC24"
"8058","NCC24"
"8059","NCC24"
"8060","SNU719"
"8061","SNU719"
"8062","SNU719"
"8063","NCC24"
"8064","SNU719"
"8065","SNU719"
"8066","SNU719"
"8067","SNU719"
"8068","NCC24"
"8069","NCC24"
"8070","NCC24"
"8071","SNU719"
"8072","SNU719"
"8073","SNU719"
"8074","SNU719"
"8075","NCC24"
"8076","SNU719"
"8077","SNU719"
"8078","SNU719"
"8079","SNU719"
"8080","NCC24"
"8081","NCC24"
"8082","SNU719"
"8083","SNU719"
"8084","SNU719"
"8085","NCC24"
"8086","SNU719"
"8087","SNU719"
"8088","SNU719"
"8089","SNU719"
"8090","SNU719"
"8091","SNU719"
"8092","NCC24"
"8093","SNU719"
"8094","NCC24"
"8095","SNU719"
"8096","SNU719"
"8097","SNU719"
"8098","SNU719"
"8099","SNU719"
"8100","NCC24"
"8101","SNU719"
"8102","SNU719"
"8103","SNU719"
"8104","NCC24"
"8105","SNU719"
"8106","SNU719"
"8107","SNU719"
"8108","SNU719"
"8109","SNU719"
"8110","NCC24"
"8111","SNU719"
"8112","NCC24"
"8113","SNU719"
"8114","NCC24"
"8115","NCC24"
"8116","SNU719"
"8117","NCC24"
"8118","SNU719"
"8119","NCC24"
"8120","SNU719"
"8121","NCC24"
"8122","SNU719"
"8123","SNU719"
"8124","SNU719"
"8125","NCC24"
"8126","NCC24"
"8127","NCC24"
"8128","SNU719"
"8129","NCC24"
"8130","SNU719"
"8131","NCC24"
"8132","SNU719"
"8133","SNU719"
"8134","SNU719"
"8135","SNU719"
"8136","NCC24"
"8137","SNU719"
"8138","SNU719"
"8139","SNU719"
"8140","SNU719"
"8141","SNU719"
"8142","SNU719"
"8143","NCC24"
"8144","SNU719"
"8145","NCC24"
"8146","SNU719"
"8147","NCC24"
"8148","NCC24"
"8149","SNU719"
"8150","SNU719"
"8151","NCC24"
"8152","SNU719"
"8153","NCC24"
"8154","SNU719"
"8155","SNU719"
"8156","SNU719"
"8157","SNU719"
"8158","NCC24"
"8159","NCC24"
"8160","SNU719"
"8161","SNU719"
"8162","SNU719"
"8163","NCC24"
"8164","SNU719"
"8165","NCC24"
"8166","SNU719"
"8167","SNU719"
"8168","NCC24"
"8169","SNU719"
"8170","NCC24"
"8171","SNU719"
"8172","SNU719"
"8173","SNU719"
"8174","SNU719"
"8175","SNU719"
"8176","SNU719"
"8177","NCC24"
"8178","NCC24"
"8179","NCC24"
"8180","SNU719"
"8181","SNU719"
"8182","NCC24"
"8183","NCC24"
"8184","NCC24"
"8185","SNU719"
"8186","SNU719"
"8187","SNU719"
"8188","SNU719"
"8189","SNU719"
"8190","SNU719"
"8191","SNU719"
"8192","SNU719"
"8193","NCC24"
"8194","NCC24"
"8195","NCC24"
"8196","SNU719"
"8197","SNU719"
"8198","SNU719"
"8199","NCC24"
"8200","NCC24"
"8201","SNU719"
"8202","NCC24"
"8203","NCC24"
"8204","NCC24"
"8205","NCC24"
"8206","NCC24"
"8207","NCC24"
"8208","NCC24"
"8209","NCC24"
"8210","SNU719"
"8211","SNU719"
"8212","SNU719"
"8213","SNU719"
"8214","SNU719"
"8215","SNU719"
"8216","NCC24"
"8217","NCC24"
"8218","SNU719"
"8219","SNU719"
"8220","NCC24"
"8221","SNU719"
"8222","SNU719"
"8223","NCC24"
"8224","SNU719"
"8225","SNU719"
"8226","SNU719"
"8227","SNU719"
"8228","SNU719"
"8229","SNU719"
"8230","SNU719"
"8231","SNU719"
"8232","NCC24"
"8233","SNU719"
"8234","SNU719"
"8235","SNU719"
"8236","SNU719"
"8237","SNU719"
"8238","NCC24"
"8239","SNU719"
"8240","SNU719"
"8241","SNU719"
"8242","SNU719"
"8243","SNU719"
"8244","SNU719"
"8245","SNU719"
"8246","SNU719"
"8247","SNU719"
"8248","SNU719"
"8249","SNU719"
"8250","SNU719"
"8251","SNU719"
"8252","SNU719"
"8253","SNU719"
"8254","NCC24"
"8255","SNU719"
"8256","SNU719"
"8257","SNU719"
"8258","SNU719"
"8259","NCC24"
"8260","SNU719"
"8261","SNU719"
"8262","SNU719"
"8263","SNU719"
"8264","SNU719"
"8265","SNU719"
"8266","SNU719"
"8267","SNU719"
"8268","SNU719"
"8269","SNU719"
"8270","SNU719"
"8271","SNU719"
"8272","NCC24"
"8273","SNU719"
"8274","NCC24"
"8275","SNU719"
"8276","SNU719"
"8277","NCC24"
"8278","SNU719"
"8279","SNU719"
"8280","SNU719"
"8281","SNU719"
"8282","NCC24"
"8283","NCC24"
"8284","SNU719"
"8285","SNU719"
"8286","NCC24"
"8287","SNU719"
"8288","NCC24"
"8289","SNU719"
"8290","NCC24"
"8291","NCC24"
"8292","NCC24"
"8293","SNU719"
"8294","SNU719"
"8295","SNU719"
"8296","SNU719"
"8297","SNU719"
"8298","SNU719"
"8299","SNU719"
"8300","SNU719"
"8301","NCC24"
"8302","SNU719"
"8303","SNU719"
"8304","SNU719"
"8305","NCC24"
"8306","SNU719"
"8307","SNU719"
"8308","SNU719"
"8309","SNU719"
"8310","SNU719"
"8311","SNU719"
"8312","NCC24"
"8313","SNU719"
"8314","NCC24"
"8315","SNU719"
"8316","SNU719"
"8317","NCC24"
"8318","SNU719"
"8319","NCC24"
"8320","SNU719"
"8321","SNU719"
"8322","SNU719"
"8323","SNU719"
"8324","SNU719"
"8325","SNU719"
"8326","SNU719"
"8327","NCC24"
"8328","SNU719"
"8329","SNU719"
"8330","SNU719"
"8331","SNU719"
"8332","SNU719"
"8333","SNU719"
"8334","SNU719"
"8335","NCC24"
"8336","SNU719"
"8337","SNU719"
"8338","SNU719"
"8339","SNU719"
"8340","SNU719"
"8341","SNU719"
"8342","SNU719"
"8343","SNU719"
"8344","SNU719"
"8345","SNU719"
"8346","NCC24"
"8347","SNU719"
"8348","SNU719"
"8349","SNU719"
"8350","NCC24"
"8351","NCC24"
"8352","SNU719"
"8353","SNU719"
"8354","NCC24"
"8355","NCC24"
"8356","NCC24"
"8357","NCC24"
"8358","SNU719"
"8359","SNU719"
"8360","SNU719"
"8361","NCC24"
"8362","SNU719"
"8363","SNU719"
"8364","SNU719"
"8365","SNU719"
"8366","NCC24"
"8367","SNU719"
"8368","SNU719"
"8369","SNU719"
"8370","SNU719"
"8371","SNU719"
"8372","SNU719"
"8373","SNU719"
"8374","SNU719"
"8375","SNU719"
"8376","NCC24"
"8377","SNU719"
"8378","SNU719"
"8379","SNU719"
"8380","SNU719"
"8381","SNU719"
"8382","NCC24"
"8383","NCC24"
"8384","SNU719"
"8385","SNU719"
"8386","SNU719"
"8387","SNU719"
"8388","SNU719"
"8389","NCC24"
"8390","NCC24"
"8391","SNU719"
"8392","SNU719"
"8393","SNU719"
"8394","SNU719"
"8395","SNU719"
"8396","NCC24"
"8397","NCC24"
"8398","SNU719"
"8399","SNU719"
"8400","NCC24"
"8401","SNU719"
"8402","NCC24"
"8403","NCC24"
"8404","SNU719"
"8405","NCC24"
"8406","SNU719"
"8407","SNU719"
"8408","SNU719"
"8409","SNU719"
"8410","NCC24"
"8411","SNU719"
"8412","SNU719"
"8413","SNU719"
"8414","SNU719"
"8415","SNU719"
"8416","SNU719"
"8417","SNU719"
"8418","SNU719"
"8419","SNU719"
"8420","SNU719"
"8421","SNU719"
"8422","SNU719"
"8423","NCC24"
"8424","SNU719"
"8425","SNU719"
"8426","NCC24"
"8427","SNU719"
"8428","NCC24"
"8429","NCC24"
"8430","SNU719"
"8431","SNU719"
"8432","SNU719"
"8433","SNU719"
"8434","SNU719"
"8435","NCC24"
"8436","SNU719"
"8437","SNU719"
"8438","SNU719"
"8439","NCC24"
"8440","SNU719"
"8441","NCC24"
"8442","NCC24"
"8443","NCC24"
"8444","SNU719"
"8445","SNU719"
"8446","NCC24"
"8447","NCC24"
"8448","NCC24"
"8449","SNU719"
"8450","SNU719"
"8451","SNU719"
"8452","NCC24"
"8453","NCC24"
"8454","NCC24"
"8455","SNU719"
"8456","SNU719"
"8457","SNU719"
"8458","NCC24"
"8459","NCC24"
"8460","SNU719"
"8461","NCC24"
"8462","SNU719"
"8463","SNU719"
"8464","NCC24"
"8465","SNU719"
"8466","SNU719"
"8467","SNU719"
"8468","SNU719"
"8469","SNU719"
"8470","SNU719"
"8471","SNU719"
"8472","NCC24"
"8473","SNU719"
"8474","NCC24"
"8475","SNU719"
"8476","SNU719"
"8477","SNU719"
"8478","SNU719"
"8479","SNU719"
"8480","NCC24"
"8481","SNU719"
"8482","SNU719"
"8483","SNU719"
"8484","SNU719"
"8485","SNU719"
"8486","SNU719"
"8487","NCC24"
"8488","SNU719"
"8489","SNU719"
"8490","NCC24"
"8491","SNU719"
